"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"165","Socialstyrelsen.se","IN","http://socialstyrelsen.se http://www.socialstyrelsen.se https://socialstyrelsen.se https://www.socialstyrelsen.se","s:https|h:se|h:socialstyrelsen| s:https|h:se|h:socialstyrelsen|h:www| s:http|h:se|h:socialstyrelsen| s:http|h:se|h:socialstyrelsen|h:www|","http://www.socialstyrelsen.se","false","UNCRAWLED","UNINDEXED","11","1516107567397","2018-01-16 13:59:27","1516107567432","2018-01-16 13:59:27","user via lru"
"166","Sprakochfolkminnen.se","IN","http://sprakochfolkminnen.se http://www.sprakochfolkminnen.se https://sprakochfolkminnen.se https://www.sprakochfolkminnen.se","s:https|h:se|h:sprakochfolkminnen| s:https|h:se|h:sprakochfolkminnen|h:www| s:http|h:se|h:sprakochfolkminnen| s:http|h:se|h:sprakochfolkminnen|h:www|","http://www.sprakochfolkminnen.se","false","UNCRAWLED","UNINDEXED","2","1516107567417","2018-01-16 13:59:27","1516107567443","2018-01-16 13:59:27","user via lru"
"167","Spsm.se","IN","http://spsm.se http://www.spsm.se https://spsm.se https://www.spsm.se","s:https|h:se|h:spsm| s:https|h:se|h:spsm|h:www| s:http|h:se|h:spsm| s:http|h:se|h:spsm|h:www|","http://www.spsm.se","false","UNCRAWLED","UNINDEXED","2","1516107567422","2018-01-16 13:59:27","1516107567448","2018-01-16 13:59:27","user via lru"
"168","Spv.se","IN","http://spv.se http://www.spv.se https://spv.se https://www.spv.se","s:https|h:se|h:spv| s:https|h:se|h:spv|h:www| s:http|h:se|h:spv| s:http|h:se|h:spv|h:www|","http://www.spv.se","false","UNCRAWLED","UNINDEXED","2","1516107567430","2018-01-16 13:59:27","1516107567457","2018-01-16 13:59:27","user via lru"
"169","Sst.a.se","IN","http://sst.a.se http://www.sst.a.se https://sst.a.se https://www.sst.a.se","s:https|h:a.se|h:sst| s:https|h:a.se|h:sst|h:www| s:http|h:a.se|h:sst| s:http|h:a.se|h:sst|h:www|","http://www.sst.a.se","false","UNCRAWLED","UNINDEXED","1","1516107567449","2018-01-16 13:59:27","1516107567474","2018-01-16 13:59:27","user via lru"
"170","Stat-Inst.se","IN","http://stat-inst.se http://www.stat-inst.se https://stat-inst.se https://www.stat-inst.se","s:https|h:se|h:stat-inst| s:https|h:se|h:stat-inst|h:www| s:http|h:se|h:stat-inst| s:http|h:se|h:stat-inst|h:www|","http://www.stat-inst.se","false","UNCRAWLED","UNINDEXED","3","1516107567462","2018-01-16 13:59:27","1516107567494","2018-01-16 13:59:27","user via lru"
"171","Statensansvarsnamnd.se","IN","http://statensansvarsnamnd.se http://www.statensansvarsnamnd.se https://statensansvarsnamnd.se https://www.statensansvarsnamnd.se","s:https|h:se|h:statensansvarsnamnd| s:https|h:se|h:statensansvarsnamnd|h:www| s:http|h:se|h:statensansvarsnamnd| s:http|h:se|h:statensansvarsnamnd|h:www|","http://www.statensansvarsnamnd.se","false","UNCRAWLED","UNINDEXED","0","1516107567500","2018-01-16 13:59:27","1516107567531","2018-01-16 13:59:27","user via lru"
"172","Statenskonstrad.se","IN","http://statenskonstrad.se http://www.statenskonstrad.se https://statenskonstrad.se https://www.statenskonstrad.se","s:https|h:se|h:statenskonstrad| s:https|h:se|h:statenskonstrad|h:www| s:http|h:se|h:statenskonstrad| s:http|h:se|h:statenskonstrad|h:www|","http://www.statenskonstrad.se","false","UNCRAWLED","UNINDEXED","1","1516107567505","2018-01-16 13:59:27","1516107567545","2018-01-16 13:59:27","user via lru"
"173","Sakerhetspolisen.se","IN","http://sakerhetspolisen.se http://www.sakerhetspolisen.se https://sakerhetspolisen.se https://www.sakerhetspolisen.se","s:https|h:se|h:sakerhetspolisen| s:https|h:se|h:sakerhetspolisen|h:www| s:http|h:se|h:sakerhetspolisen| s:http|h:se|h:sakerhetspolisen|h:www|","http://www.sakerhetspolisen.se","false","UNCRAWLED","UNINDEXED","2","1516107567511","2018-01-16 13:59:27","1516107567553","2018-01-16 13:59:27","user via lru"
"174","Statensmedierad.se","IN","http://statensmedierad.se http://www.statensmedierad.se https://statensmedierad.se https://www.statensmedierad.se","s:https|h:se|h:statensmedierad| s:https|h:se|h:statensmedierad|h:www| s:http|h:se|h:statensmedierad| s:http|h:se|h:statensmedierad|h:www|","http://www.statensmedierad.se","false","UNCRAWLED","UNINDEXED","1","1516107567517","2018-01-16 13:59:27","1516107567560","2018-01-16 13:59:27","user via lru"
"175","Statenssc.se","IN","http://statenssc.se http://www.statenssc.se https://statenssc.se https://www.statenssc.se","s:https|h:se|h:statenssc| s:https|h:se|h:statenssc|h:www| s:http|h:se|h:statenssc| s:http|h:se|h:statenssc|h:www|","http://www.statenssc.se","false","UNCRAWLED","UNINDEXED","2","1516107567523","2018-01-16 13:59:27","1516107567563","2018-01-16 13:59:27","user via lru"
"176","Statskontoret.se","IN","http://statskontoret.se http://www.statskontoret.se https://statskontoret.se https://www.statskontoret.se","s:https|h:se|h:statskontoret| s:https|h:se|h:statskontoret|h:www| s:http|h:se|h:statskontoret| s:http|h:se|h:statskontoret|h:www|","http://www.statskontoret.se","false","UNCRAWLED","UNINDEXED","2","1516107567537","2018-01-16 13:59:27","1516107567571","2018-01-16 13:59:27","user via lru"
"177","Stralsakerhetsmyndigheten.se","IN","http://stralsakerhetsmyndigheten.se http://www.stralsakerhetsmyndigheten.se https://stralsakerhetsmyndigheten.se https://www.stralsakerhetsmyndigheten.se","s:https|h:se|h:stralsakerhetsmyndigheten| s:https|h:se|h:stralsakerhetsmyndigheten|h:www| s:http|h:se|h:stralsakerhetsmyndigheten| s:http|h:se|h:stralsakerhetsmyndigheten|h:www|","http://www.stralsakerhetsmyndigheten.se","false","UNCRAWLED","UNINDEXED","5","1516107567551","2018-01-16 13:59:27","1516107567585","2018-01-16 13:59:27","user via lru"
"178","Su.se","IN","http://su.se http://www.su.se https://su.se https://www.su.se","s:https|h:se|h:su| s:https|h:se|h:su|h:www| s:http|h:se|h:su| s:http|h:se|h:su|h:www|","https://vfu.su.se/dashboard/index","false","UNCRAWLED","UNINDEXED","6","1516107567558","2018-01-16 13:59:27","1516107567613","2018-01-16 13:59:27","user via lru"
"179","Svenskailo-Kommitten.se","IN","http://svenskailo-kommitten.se http://www.svenskailo-kommitten.se https://svenskailo-kommitten.se https://www.svenskailo-kommitten.se","s:https|h:se|h:svenskailo-kommitten| s:https|h:se|h:svenskailo-kommitten|h:www| s:http|h:se|h:svenskailo-kommitten| s:http|h:se|h:svenskailo-kommitten|h:www|","http://www.svenskailo-kommitten.se","false","UNCRAWLED","UNINDEXED","0","1516107567577","2018-01-16 13:59:27","1516107567630","2018-01-16 13:59:27","user via lru"
"180","Svff.se","IN","http://svff.se http://www.svff.se https://svff.se https://www.svff.se","s:https|h:se|h:svff| s:https|h:se|h:svff|h:www| s:http|h:se|h:svff| s:http|h:se|h:svff|h:www|","http://www.svff.se","false","UNCRAWLED","UNINDEXED","1","1516107567640","2018-01-16 13:59:27","1516107567672","2018-01-16 13:59:27","user via lru"
"181","Swedac.se","IN","http://swedac.se http://www.swedac.se https://swedac.se https://www.swedac.se","s:https|h:se|h:swedac| s:https|h:se|h:swedac|h:www| s:http|h:se|h:swedac| s:http|h:se|h:swedac|h:www|","http://www.swedac.se","false","UNCRAWLED","UNINDEXED","3","1516107567646","2018-01-16 13:59:27","1516107567675","2018-01-16 13:59:27","user via lru"
"182","Sva.se","IN","http://sva.se http://www.sva.se https://sva.se https://www.sva.se","s:https|h:se|h:sva| s:https|h:se|h:sva|h:www| s:http|h:se|h:sva| s:http|h:se|h:sva|h:www|","http://www.sva.se","false","UNCRAWLED","UNINDEXED","2","1516107567664","2018-01-16 13:59:27","1516107567696","2018-01-16 13:59:27","user via lru"
"183","Swedgeo.se","IN","http://swedgeo.se http://www.swedgeo.se https://swedgeo.se https://www.swedgeo.se","s:https|h:se|h:swedgeo| s:https|h:se|h:swedgeo|h:www| s:http|h:se|h:swedgeo| s:http|h:se|h:swedgeo|h:www|","http://www.swedgeo.se","false","UNCRAWLED","UNINDEXED","1","1516107567680","2018-01-16 13:59:27","1516107567728","2018-01-16 13:59:27","user via lru"
"184","Tillvaxtanalys.se","IN","http://tillvaxtanalys.se http://www.tillvaxtanalys.se https://tillvaxtanalys.se https://www.tillvaxtanalys.se","s:https|h:se|h:tillvaxtanalys| s:https|h:se|h:tillvaxtanalys|h:www| s:http|h:se|h:tillvaxtanalys| s:http|h:se|h:tillvaxtanalys|h:www|","http://www.tillvaxtanalys.se","false","UNCRAWLED","UNINDEXED","2","1516107567687","2018-01-16 13:59:27","1516107567728","2018-01-16 13:59:27","user via lru"
"185","Tillvaxtverket.se","IN","http://tillvaxtverket.se http://www.tillvaxtverket.se https://tillvaxtverket.se https://www.tillvaxtverket.se","s:https|h:se|h:tillvaxtverket| s:https|h:se|h:tillvaxtverket|h:www| s:http|h:se|h:tillvaxtverket| s:http|h:se|h:tillvaxtverket|h:www|","http://www.tillvaxtverket.se","false","UNCRAWLED","UNINDEXED","7","1516107567693","2018-01-16 13:59:27","1516107567734","2018-01-16 13:59:27","user via lru"
"186","Tlv.se","IN","http://tlv.se http://www.tlv.se https://tlv.se https://www.tlv.se","s:https|h:se|h:tlv| s:https|h:se|h:tlv|h:www| s:http|h:se|h:tlv| s:http|h:se|h:tlv|h:www|","http://www.tlv.se","false","UNCRAWLED","UNINDEXED","3","1516107567701","2018-01-16 13:59:27","1516107567743","2018-01-16 13:59:27","user via lru"
"187","Trafa.se","IN","http://trafa.se http://www.trafa.se https://trafa.se https://www.trafa.se","s:https|h:se|h:trafa| s:https|h:se|h:trafa|h:www| s:http|h:se|h:trafa| s:http|h:se|h:trafa|h:www|","http://www.trafa.se","false","UNCRAWLED","UNINDEXED","1","1516107567708","2018-01-16 13:59:27","1516107567750","2018-01-16 13:59:27","user via lru"
"188","Trafikverket.se","IN","http://trafikverket.se http://www.trafikverket.se https://trafikverket.se https://www.trafikverket.se","s:https|h:se|h:trafikverket| s:https|h:se|h:trafikverket|h:www| s:http|h:se|h:trafikverket| s:http|h:se|h:trafikverket|h:www|","http://www.trafikverket.se","false","UNCRAWLED","UNINDEXED","5","1516107567719","2018-01-16 13:59:27","1516107567754","2018-01-16 13:59:27","user via lru"
"189","Tullverket.se","IN","http://tullverket.se http://www.tullverket.se https://tullverket.se https://www.tullverket.se","s:https|h:se|h:tullverket| s:https|h:se|h:tullverket|h:www| s:http|h:se|h:tullverket| s:http|h:se|h:tullverket|h:www|","http://www.tullverket.se","false","UNCRAWLED","UNINDEXED","4","1516107567758","2018-01-16 13:59:27","1516107567805","2018-01-16 13:59:27","user via lru"
"190","Uhr.se","IN","http://uhr.se http://www.uhr.se https://uhr.se https://www.uhr.se","s:https|h:se|h:uhr| s:https|h:se|h:uhr|h:www| s:http|h:se|h:uhr| s:http|h:se|h:uhr|h:www|","http://statistik.uhr.se","false","UNCRAWLED","UNINDEXED","4","1516107567779","2018-01-16 13:59:27","1516107567813","2018-01-16 13:59:27","user via lru"
"191","Uka.se","IN","http://uka.se http://www.uka.se https://uka.se https://www.uka.se","s:https|h:se|h:uka| s:https|h:se|h:uka|h:www| s:http|h:se|h:uka| s:http|h:se|h:uka|h:www|","http://www.uka.se","false","UNCRAWLED","UNINDEXED","3","1516107567791","2018-01-16 13:59:27","1516107567821","2018-01-16 13:59:27","user via lru"
"192","Umu.se","IN","http://umu.se http://www.umu.se https://umu.se https://www.umu.se","s:https|h:se|h:umu| s:https|h:se|h:umu|h:www| s:http|h:se|h:umu| s:http|h:se|h:umu|h:www|","http://www.umu.se","false","UNCRAWLED","UNINDEXED","3","1516107567811","2018-01-16 13:59:27","1516107567843","2018-01-16 13:59:27","user via lru"
"193","Uniarts.se","IN","http://uniarts.se http://www.uniarts.se https://uniarts.se https://www.uniarts.se","s:https|h:se|h:uniarts| s:https|h:se|h:uniarts|h:www| s:http|h:se|h:uniarts| s:http|h:se|h:uniarts|h:www|","http://www.uniarts.se","false","UNCRAWLED","UNINDEXED","1","1516107567819","2018-01-16 13:59:27","1516107567858","2018-01-16 13:59:27","user via lru"
"194","Transportstyrelsen.se","IN","http://transportstyrelsen.se http://www.transportstyrelsen.se https://transportstyrelsen.se https://www.transportstyrelsen.se","s:https|h:se|h:transportstyrelsen| s:https|h:se|h:transportstyrelsen|h:www| s:http|h:se|h:transportstyrelsen| s:http|h:se|h:transportstyrelsen|h:www|","http://www.transportstyrelsen.se","false","UNCRAWLED","UNINDEXED","10","1516107567834","2018-01-16 13:59:27","1516107567870","2018-01-16 13:59:27","user via lru"
"195","Upphandlingsmyndigheten.se","IN","http://upphandlingsmyndigheten.se http://www.upphandlingsmyndigheten.se https://upphandlingsmyndigheten.se https://www.upphandlingsmyndigheten.se","s:https|h:se|h:upphandlingsmyndigheten| s:https|h:se|h:upphandlingsmyndigheten|h:www| s:http|h:se|h:upphandlingsmyndigheten| s:http|h:se|h:upphandlingsmyndigheten|h:www|","http://www.upphandlingsmyndigheten.se","false","UNCRAWLED","UNINDEXED","5","1516107567850","2018-01-16 13:59:27","1516107567886","2018-01-16 13:59:27","user via lru"
"196","Uu.se","IN","http://uu.se http://www.uu.se https://uu.se https://www.uu.se","s:https|h:se|h:uu| s:https|h:se|h:uu|h:www| s:http|h:se|h:uu| s:http|h:se|h:uu|h:www|","http://www.nck.uu.se","false","UNCRAWLED","UNINDEXED","8","1516107567868","2018-01-16 13:59:27","1516107567901","2018-01-16 13:59:27","user via lru"
"197","Val.se","IN","http://val.se http://www.val.se https://val.se https://www.val.se","s:https|h:se|h:val| s:https|h:se|h:val|h:www| s:http|h:se|h:val| s:http|h:se|h:val|h:www|","http://www.val.se","false","UNCRAWLED","UNINDEXED","0","1516107567877","2018-01-16 13:59:27","1516107567909","2018-01-16 13:59:27","user via lru"
"198","Varberg.se","IN","http://varberg.se http://www.varberg.se https://varberg.se https://www.varberg.se","s:https|h:se|h:varberg| s:https|h:se|h:varberg|h:www| s:http|h:se|h:varberg| s:http|h:se|h:varberg|h:www|","http://campus.varberg.se/lokalbokning/schema/","false","UNCRAWLED","UNINDEXED","1","1516107567915","2018-01-16 13:59:27","1516107567935","2018-01-16 13:59:27","user via lru"
"199","Vardanalys.se","IN","http://vardanalys.se http://www.vardanalys.se https://vardanalys.se https://www.vardanalys.se","s:https|h:se|h:vardanalys| s:https|h:se|h:vardanalys|h:www| s:http|h:se|h:vardanalys| s:http|h:se|h:vardanalys|h:www|","http://www.vardanalys.se","false","UNCRAWLED","UNINDEXED","1","1516107567941","2018-01-16 13:59:27","1516107567964","2018-01-16 13:59:27","user via lru"
"202","Vinnova.se","IN","http://vinnova.se http://www.vinnova.se https://vinnova.se https://www.vinnova.se","s:https|h:se|h:vinnova| s:https|h:se|h:vinnova|h:www| s:http|h:se|h:vinnova| s:http|h:se|h:vinnova|h:www|","http://www.vinnova.se","false","UNCRAWLED","UNINDEXED","8","1516107567979","2018-01-16 13:59:27","1516107568006","2018-01-16 13:59:28","user via lru"
"200","Varldskulturmuseerna.se","IN","http://varldskulturmuseerna.se http://www.varldskulturmuseerna.se https://varldskulturmuseerna.se https://www.varldskulturmuseerna.se","s:https|h:se|h:varldskulturmuseerna| s:https|h:se|h:varldskulturmuseerna|h:www| s:http|h:se|h:varldskulturmuseerna| s:http|h:se|h:varldskulturmuseerna|h:www|","http://www.varldskulturmuseerna.se","false","UNCRAWLED","UNINDEXED","1","1516107567948","2018-01-16 13:59:27","1516107567964","2018-01-16 13:59:27","user via lru"
"201","Vetansvar.se","IN","http://vetansvar.se http://www.vetansvar.se https://vetansvar.se https://www.vetansvar.se","s:https|h:se|h:vetansvar| s:https|h:se|h:vetansvar|h:www| s:http|h:se|h:vetansvar| s:http|h:se|h:vetansvar|h:www|","http://www.vetansvar.se","false","UNCRAWLED","UNINDEXED","0","1516107567954","2018-01-16 13:59:27","1516107567972","2018-01-16 13:59:27","user via lru"
"203","Vr.se","IN","http://vr.se http://www.vr.se https://vr.se https://www.vr.se","s:https|h:se|h:vr| s:https|h:se|h:vr|h:www| s:http|h:se|h:vr| s:http|h:se|h:vr|h:www|","http://www.vr.se","false","UNCRAWLED","UNINDEXED","5","1516107567997","2018-01-16 13:59:27","1516107568014","2018-01-16 13:59:28","user via lru"
"204","Vti.se","IN","http://vti.se http://www.vti.se https://vti.se https://www.vti.se","s:https|h:se|h:vti| s:https|h:se|h:vti|h:www| s:http|h:se|h:vti| s:http|h:se|h:vti|h:www|","http://www.vti.se","false","UNCRAWLED","UNINDEXED","2","1516107568012","2018-01-16 13:59:28","1516107568030","2018-01-16 13:59:28","user via lru"
